databaseName;institutionID;projectSource;projectUpdate;datasetName;dataProvider;rightsHolder;license;accessRights;collection;references;referencesDOI;occurrenceID;verbatimOccurrenceID;modified;identificationVerificationStatus;pollinatorTaxa;verbatimScientificName;verbatimScientificNameAuthorship;verbatimFamily;verbatimGenus;verbatimSubgenus;verbatimSpecificEpithet;verbatimInfraspecificEpithet;scientificNameAuthorship;order;family;subfamily;tribe;genus;subgenus;specificEpithet;infraspecificEpithet;scientificName;individualCountEnd;individualCountStart;sex;recordedBy;identifiedBy;validatedBy;dateIdentified;taxonNote;verbatimEventDate;eventDate;yearEnd;monthEnd;dayEnd;yearStart;monthStart;dayStart;plantFamily;plantGenus;plantEpithet;plantScientificName;samplingProtocol;samplingNote;country;county;municipality;locality;decimalLatitude;decimalLongitude;coordinateUncertaintyInMetersEnd;coordinateUncertaintyInMetersStart;verbatimCoordinates;coordinatesType;coordinatesProvided;georeferenceNote;verbatimElevation;fieldNote;footPrintWKT;stateProvince;geometry;FILE_NAME
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_880594;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;1;"";"";"";"";"";"";"";20150000;2015-NA-NA;2015;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.94232;5.431726;"";"";"";"";provided;"";"";"";-319686.70840537|114948.307535446;Belgium;4000153.76781474|3102348.31185637;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_884339;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;1;"";"";"";"";"";"";"";20160000;2016-NA-NA;2016;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";51.10777;3.997339;"";"";"";"";provided;"";"";"";-418400.899954988|140428.849547497;Belgium;3901143.27593837|3127981.41844038;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_968459;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;pratorum;"";Bombus pratorum;1;"";"";"";"";"";"";"";20060000;2006-NA-NA;2006;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.01667;4.33333;"";"";"";"";provided;"";"";"";-404214.129766676|17122.9544182802;Belgium;3915283.36988083|3005039.72649411;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1067987;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;terrestris;"";Bombus terrestris;45;"";"";"";"";"";"";"";19880000;1988-NA-NA;1988;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.56012565;4.699951988;"";"";"";"";provided;"";"";"";-373827.100434223|75742.8052556453;Belgium;3945800.39945032|3063393.10160557;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1344163;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Fabricius, 1793);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus;morio;"";Lasioglossum morio;11;"";"";"";"";"";"";"";"2014/NA/NA;NA/NA/NA";2014-NA-NA;2014;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.5851815;5.652093;"";"";"";"";provided;"";"";"";-306591.348598454|74220.2746091648;Belgium;4013266.81537569|3061735.25896721;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1343419;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Fabricius, 1793);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus;morio;"";Lasioglossum morio;2;"";"";"";"";"";"";"";"1945/NA/NA;NA/NA/NA";1945-NA-NA;1945;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.78933783;4.367742487;"";"";"";"";provided;"";"";"";-395297.819057303|102971.174117037;Belgium;3924279.79673252|3090582.7521005;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1395812;"";"";OK;bee;"";"";Halictidae;Lasioglossum;"";"";"";(Kirby, 1802);Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum;xanthopus;"";Lasioglossum xanthopus;2;"";"";"";"";"";"";"";"1896/NA/NA;NA/NA/NA";1896-NA-NA;1896;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.78040856;5.459793315;"";"";"";"";provided;"";"";"";-318817.629577162|96782.6656646112;Belgium;4001012.00928144|3084243.05426805;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1627531;"";"";OK;bee;"";"";Apidae;Xylocopa;"";"";"";Linnaeus, 1758;Hymenoptera;Apidae;Xylocopinae;Xylocopini;Xylocopa;Xylocopa;violacea;"";Xylocopa violacea;1;"";"";"";"";"";"";"";"2011/NA/NA;NA/NA/NA";2011-NA-NA;2011;"";"";"";"";"";"";"";"";"";"";"";Belgium;Belgium;"";"";50.49182;3.674068;"";"";"";"";provided;"";"";"";-446670.048227855|73744.1805133387;Belgium;3872717.75230568|3061583.26113591;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_300409;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";(Kirby, 1802);Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Holandrena;labialis;"";Andrena labialis;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Bulgaria;Bulgaria;"";"";41.58297;23.58286;"";"";"";"";provided;"";"";"";1133249.97585398|-833039.246870069;Bulgaria;5451208.92694087|2155455.65316353;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_300509;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";(Kirby, 1802);Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Holandrena;labialis;"";Andrena labialis;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Bulgaria;Bulgaria;"";"";43.08297;27.91618;"";"";"";"";provided;"";"";"";1449541.24152792|-596175.128298425;Bulgaria;5768385.89634911|2393338.13377743;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_522352;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Warncke, 1973;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Micrandrena;tringa;"";Andrena tringa;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Bulgaria;Bulgaria;"";"";43.08297;27.58285;"";"";"";"";provided;"";"";"";1423072.24712093|-602552.035392023;Bulgaria;5742026.8443857|2386946.94871065;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_24985;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Friese, 1887;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Parandrenella;atrata;"";Andrena atrata;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Croatia;Croatia;"";"";45.41629;14.24957;"";"";"";"";provided;"";"";"";332268.241337302|-501575.231144149;Croatia;4653932.34682295|2487712.06145855;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_164760;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Panzer, 1799;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Melandrena;flavipes;"";Andrena flavipes;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Croatia;Croatia;"";"";45.58295;16.74956;"";"";"";"";provided;"";"";"";525646.001002879|-468802.303392186;Croatia;4847697.29092818|2520592.62990408;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_498937;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Alfken, 1914;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Simandrena;susterai;"";Andrena susterai;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Croatia;Croatia;"";"";45.58295;18.58288;"";"";"";"";provided;"";"";"";667866.60619398|-454229.44829297;Croatia;4990113.60082643|2535314.05471001;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_98495;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";(Kirby, 1802);Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Andrena;clarkella;"";Andrena clarkella;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Czech Republic;Czechia;"";"";50.58294;13.5829;"";"";"";"";provided;"";"";"";252704.386927169|71120.8307889619;Czechia;4574655.25822671|3058554.02330094;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1602145;"";"";OK;bee;Sphecodes intermedius;"";Halictidae;Sphecodes;"";"";"";Blüthgen, 1923;Hymenoptera;Halictidae;Halictinae;Sphecodini;Sphecodes;"";intermedius;"";Sphecodes intermedius;2;"";"";"";"";"";"";"";20110000;2011-NA-NA;2011;"";"";"";"";"";"";"";"";"";"";"";Czech Republic;Czechia;"";"";49.04991;16.52464;"";"";"";"";provided;"";"";"";474637.97270149|-85424.4698838047;Czechia;4797356.55772646|2902987.46456785;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_275411;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";(Linnaeus, 1758);Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Andrena;helvola;"";Andrena helvola;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Denmark;Denmark;"";"";55.08292;8.74959;"";"";"";"";provided;"";"";"";-79861.4770548976|567746.649728241;Denmark;4241117.27765744|3553758.74948742;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_191840;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Smith, 1847;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Andrena;fucata;"";Andrena fucata;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";63.41622;28.24951;"";"";"";"";provided;"";"";"";933694.419577892|1597159.40964379;Finland;5225081.28077519|4597822.91456957;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_240375;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";(Fabricius, 1781);Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Trachandrena;haemorrhoa;"";Andrena haemorrhoa;3;"";"";"";"";"";"";"";19980000;1998-NA-NA;1998;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";60.24735;24.93391;"";"";"";"";provided;"";"";"";834677.347259496|1221675.25601807;Finland;5143150.51526351|4214522.31447832;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_445540;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Nylander, 1848;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Euandrena;ruficrus;"";Andrena ruficrus;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";63.74955;24.24953;"";"";"";"";provided;"";"";"";725092.698196232|1588013.03209142;Finland;5022589.18062177|4587872.5264977;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_486210;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Nylander, 1848;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Micrandrena;subopaca;"";Andrena subopaca;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";62.08289;24.41619;"";"";"";"";provided;"";"";"";767854.374881052|1412764.95379378;Finland;5071174.2872765|4408430.93848237;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_530231;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";Panzer, 1799;Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Melandrena;vaga;"";Andrena vaga;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";61.74956;25.08286;"";"";"";"";provided;"";"";"";810130.113257818|1384211.60099128;Finland;5113650.01129247|4379516.75338033;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_1600599;"";"";OK;bee;Sphecodes hyalinatus;"";Halictidae;Sphecodes;"";"";"";Hagens, 1882;Hymenoptera;Halictidae;Halictinae;Sphecodini;Sphecodes;"";hyalinatus;"";Sphecodes hyalinatus;2;"";"";"";"";"";"";"";20040000;2004-NA-NA;2004;"";"";"";"";"";"";"";"";"";"";"";Finland;Finland;"";"";60.07977;24.58139;"";"";"";"";provided;"";"";"";818774.423502118|1199761.24046954;Finland;5128093.58827277|4192218.81393971;MarshallL_ULBSTEPPlus_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;MarshallL_ULBSTEPPlus_2023;ULB;UMONS_BDFGM;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";"";"";ULB_RL_29481;"";"";OK;bee;"";"";Andrenidae;Andrena;"";"";"";(Kirby, 1802);Hymenoptera;Andrenidae;Andreninae;Andrenini;Andrena;Leucandrena;barbilabris;"";Andrena barbilabris;1;"";"";"";"";"";"";"";19890000;1989-NA-NA;1989;"";"";"";"";"";"";"";"";"";"";"";France;France;"";"";47.24961;6.749598;"";"";"";"";provided;"";"";"";-245366.872194153|-301555.412474916;France;4074842.15836709|2687181.04264609;MarshallL_ULBSTEPPlus_2023_test.csv
